customer_id,region,city,age,gender,segment,signup_date,preferred_channel,preferred_category
GM02292,Europe,Warsaw,40,M,Budget,2023-03-12,In-Store,Sports
GM02293,Europe,Paris,21,M,Premium,2020-11-12,Mobile App,Sports
GM02294,MENA,Istanbul,69,F,Premium,2023-06-21,In-Store,Food & Grocery
GM02295,Central Asia,Almaty,33,M,Budget,2020-08-19,Call Center,Sports
GM02296,Central Asia,Astana,24,F,Standard,2023-08-19,In-Store,Sports
GM02297,Europe,Warsaw,39,Other,Budget,2020-11-26,In-Store,Beauty
GM02298,Central Asia,Tashkent,46,M,Standard,2021-07-14,Online,Electronics
GM02299,Central Asia,Astana,28,F,Premium,2022-08-06,In-Store,Fashion
GM02300,Europe,London,50,M,Standard,2020-09-04,Mobile App,Food & Grocery
GM02301,North America,Chicago,46,M,Premium,2020-10-09,Online,Sports
GM02302,North America,Toronto,56,M,Budget,2023-08-03,Call Center,Fashion
GM02303,MENA,Dubai,29,F,Standard,2022-07-28,Call Center,Fashion
GM02304,Europe,Paris,24,M,Budget,2020-02-01,In-Store,Beauty
GM02305,Southeast Asia,Manila,56,F,Budget,2021-06-13,Online,Fashion
GM02306,MENA,Cairo,59,F,Premium,2021-01-15,Online,Sports
GM02307,Central Asia,Astana,65,F,Budget,2020-03-03,Online,Food & Grocery
GM02308,North America,Los Angeles,43,M,Standard,2020-05-07,Online,Fashion
GM02309,Central Asia,Bishkek,57,F,Standard,2020-06-11,In-Store,Beauty
GM02310,Europe,Amsterdam,26,F,Budget,2022-08-15,Online,Food & Grocery
GM02311,MENA,Riyadh,58,F,Standard,2023-06-28,Mobile App,Food & Grocery
GM02312,Southeast Asia,Jakarta,51,F,Standard,2020-10-21,Online,Food & Grocery
GM02313,MENA,Istanbul,62,F,Standard,2020-06-27,Online,Sports
GM02314,North America,Chicago,30,M,Standard,2020-08-16,In-Store,Beauty
GM02315,Southeast Asia,Bangkok,53,M,Premium,2022-06-01,Call Center,Home & Garden
GM02316,Europe,Warsaw,42,M,Standard,2021-01-28,In-Store,Electronics
GM02317,Europe,Amsterdam,41,M,Standard,2021-11-22,In-Store,Fashion
GM02318,MENA,Dubai,61,M,Premium,2023-11-20,Mobile App,Fashion
GM02319,MENA,Cairo,34,M,Premium,2020-03-12,Mobile App,Fashion
GM02320,MENA,Riyadh,19,M,Standard,2020-11-13,Mobile App,Home & Garden
GM02321,Southeast Asia,Singapore,30,Other,Standard,2021-08-17,Online,Food & Grocery
GM02322,North America,New York,48,M,Budget,2021-01-13,Mobile App,Food & Grocery
GM02323,North America,Los Angeles,46,F,Standard,2022-06-25,Online,Electronics
GM02324,Europe,Berlin,67,F,Standard,2020-05-15,Mobile App,Beauty
GM02325,North America,Chicago,45,F,Standard,2021-12-30,Online,Home & Garden
GM02326,Southeast Asia,Bangkok,44,F,Standard,2023-11-02,Mobile App,Home & Garden
GM02327,North America,Chicago,32,M,Standard,2023-02-16,Call Center,Sports
GM02328,Central Asia,Tashkent,48,M,Budget,2022-06-24,Online,Food & Grocery
GM02329,North America,Los Angeles,57,M,Budget,2021-06-13,Call Center,Home & Garden
GM02330,Central Asia,Astana,32,M,Budget,2022-07-23,Online,Home & Garden
GM02331,Europe,London,50,F,Budget,2021-10-27,Online,Fashion
GM02332,Central Asia,Astana,37,F,Standard,2021-06-06,In-Store,Food & Grocery
GM02333,North America,Los Angeles,59,M,Standard,2021-01-21,Call Center,Sports
GM02334,North America,Chicago,29,M,Standard,2021-07-27,In-Store,Beauty
GM02335,Central Asia,Tashkent,54,M,Standard,2021-08-05,In-Store,Electronics
GM02336,MENA,Cairo,26,M,Budget,2021-07-26,In-Store,Beauty
GM02337,MENA,Dubai,40,F,Standard,2021-10-05,Call Center,Sports
GM02338,Europe,Berlin,25,M,Budget,2021-07-26,Mobile App,Fashion
GM02339,Europe,London,49,F,Standard,2022-05-19,Online,Electronics
GM02340,MENA,Riyadh,65,M,Budget,2023-07-16,Online,Beauty
GM02341,North America,Chicago,31,M,Standard,2021-06-30,Online,Food & Grocery
GM02342,Central Asia,Bishkek,44,F,Standard,2021-03-13,In-Store,Food & Grocery
GM02343,Central Asia,Bishkek,42,F,Standard,2021-07-08,Online,Electronics
GM02344,Europe,London,30,Other,Budget,2020-04-20,Online,Electronics
GM02345,Southeast Asia,Singapore,38,F,Budget,2023-09-07,Mobile App,Electronics
GM02346,North America,New York,62,M,Standard,2021-06-10,Online,Home & Garden
GM02347,North America,Los Angeles,48,M,Standard,2020-06-25,In-Store,Sports
GM02348,Europe,Warsaw,54,F,Standard,2021-11-04,Online,Food & Grocery
GM02349,North America,New York,65,F,Budget,2021-09-15,Online,Food & Grocery
GM02350,Central Asia,Tashkent,60,F,Standard,2022-08-01,Online,Sports
GM02351,North America,Chicago,71,M,Standard,2021-04-17,In-Store,Fashion
GM02352,Southeast Asia,Singapore,22,Other,Standard,2022-09-20,Mobile App,Food & Grocery
GM02353,North America,Los Angeles,30,M,Standard,2022-05-28,Online,Beauty
GM02354,Southeast Asia,Manila,45,F,Premium,2023-11-12,Online,Fashion
GM02355,North America,Chicago,60,F,Standard,2023-01-26,Mobile App,Beauty
GM02356,Europe,London,42,M,Budget,2023-12-05,Mobile App,Electronics
GM02357,Southeast Asia,Bangkok,68,F,Budget,2023-10-30,Mobile App,Food & Grocery
GM02358,Central Asia,Almaty,52,M,Premium,2020-06-18,Call Center,Beauty
GM02359,MENA,Istanbul,64,Other,Budget,2022-10-10,Mobile App,Beauty
GM02360,Europe,Berlin,56,M,Standard,2020-02-25,In-Store,Electronics
GM02361,Central Asia,Almaty,24,F,Premium,2020-11-20,Mobile App,Fashion
GM02362,MENA,Cairo,55,M,Premium,2021-10-19,In-Store,Beauty
GM02363,Europe,Paris,49,F,Premium,2022-08-14,Online,Food & Grocery
GM02364,MENA,Cairo,20,F,Budget,2020-09-16,Online,Fashion
GM02365,North America,Chicago,62,M,Premium,2021-10-02,Online,Fashion
GM02366,Central Asia,Almaty,56,M,Standard,2021-07-15,Online,Sports
GM02367,Europe,London,54,F,Budget,2020-12-05,Online,Food & Grocery
GM02368,North America,Toronto,67,M,Standard,2021-02-07,Online,Food & Grocery
GM02369,Europe,Amsterdam,39,F,Budget,2021-06-15,Mobile App,Electronics
GM02370,North America,Los Angeles,25,M,Standard,2023-04-12,Mobile App,Electronics
GM02371,North America,Chicago,34,F,Premium,2022-03-05,In-Store,Home & Garden
GM02372,North America,Los Angeles,69,M,Budget,2023-03-29,Mobile App,Food & Grocery
GM02373,North America,Chicago,44,M,Standard,2022-10-30,Online,Fashion
GM02374,MENA,Dubai,50,M,Standard,2021-08-16,Mobile App,Home & Garden
GM02375,North America,Los Angeles,63,M,Standard,2023-07-03,In-Store,Food & Grocery
GM02376,Europe,Paris,34,M,Premium,2021-09-08,Online,Electronics
GM02377,Europe,Berlin,59,F,Budget,2021-10-13,Online,Electronics
GM02378,North America,Chicago,29,F,Standard,2021-12-14,Online,Food & Grocery
GM02379,MENA,Riyadh,65,F,Premium,2020-12-09,Online,Home & Garden
GM02380,North America,Chicago,63,F,Budget,2023-10-28,Online,Electronics
GM02381,North America,New York,44,M,Standard,2023-12-29,Online,Electronics
GM02382,Southeast Asia,Bangkok,65,F,Standard,2020-02-15,Online,Sports
GM02383,Southeast Asia,Jakarta,25,M,Standard,2022-06-22,Online,Beauty
GM02384,MENA,Dubai,40,F,Budget,2020-02-24,Call Center,Food & Grocery
GM02385,Europe,Amsterdam,59,M,Premium,2023-01-06,Online,Sports
GM02386,North America,Los Angeles,66,M,Standard,2022-05-05,Online,Beauty
GM02387,MENA,Istanbul,46,M,Standard,2023-07-19,In-Store,Food & Grocery
GM02388,North America,Los Angeles,67,F,Premium,2021-10-21,Mobile App,Sports
GM02389,North America,Chicago,37,M,Standard,2020-04-20,Online,Sports
GM02390,North America,Los Angeles,33,F,Standard,2022-11-04,Mobile App,Food & Grocery
GM02391,MENA,Istanbul,34,M,Standard,2020-03-18,Online,Fashion
GM02392,Europe,Warsaw,33,F,Premium,2021-05-15,Online,Home & Garden
GM02393,MENA,Riyadh,36,F,Standard,2021-08-10,Online,Food & Grocery
GM02394,Europe,Paris,25,M,Budget,2021-02-21,In-Store,Sports
GM02395,Southeast Asia,Jakarta,55,F,Standard,2020-10-01,Online,Fashion
GM02396,Europe,Warsaw,55,F,Standard,2023-05-05,In-Store,Sports
GM02397,Europe,Berlin,70,F,Standard,2023-10-31,Online,Home & Garden
GM02398,Central Asia,Bishkek,46,F,Standard,2022-12-22,Mobile App,Fashion
GM02399,North America,Los Angeles,58,F,Premium,2023-10-16,Online,Food & Grocery
GM02400,North America,Toronto,53,F,Standard,2022-08-30,In-Store,Beauty
GM02401,Europe,Amsterdam,43,M,Standard,2022-09-17,In-Store,Home & Garden
GM02402,Central Asia,Tashkent,48,F,Budget,2023-02-07,In-Store,Electronics
GM02403,MENA,Cairo,61,M,Standard,2020-07-12,Online,Food & Grocery
GM02404,Europe,Amsterdam,29,M,Budget,2024-01-22,Mobile App,Food & Grocery
GM02405,North America,Toronto,34,F,Standard,2022-05-04,Mobile App,Food & Grocery
GM02406,North America,Los Angeles,32,M,Budget,2022-03-09,Online,Fashion
GM02407,Europe,Amsterdam,26,M,Standard,2020-10-27,Call Center,Electronics
GM02408,Europe,Paris,56,F,Standard,2022-08-25,In-Store,Fashion
GM02409,Southeast Asia,Manila,59,F,Budget,2021-07-21,In-Store,Beauty
GM02410,MENA,Cairo,65,F,Premium,2021-11-02,Online,Fashion
GM02411,North America,New York,29,F,Premium,2020-05-28,In-Store,Food & Grocery
GM02412,Europe,Warsaw,49,F,Premium,2022-02-07,Online,Sports
GM02413,MENA,Riyadh,42,M,Budget,2024-01-24,In-Store,Electronics
GM02414,Central Asia,Almaty,56,M,Premium,2020-05-18,In-Store,Electronics
GM02415,MENA,Dubai,35,F,Budget,2022-05-10,Mobile App,Fashion
GM02416,Southeast Asia,Manila,32,M,Standard,2020-10-18,Online,Sports
GM02417,MENA,Riyadh,49,F,Premium,2020-11-30,Mobile App,Sports
GM02418,Central Asia,Bishkek,23,F,Standard,2021-11-29,Online,Fashion
GM02419,Central Asia,Tashkent,61,M,Premium,2023-04-22,In-Store,Home & Garden
GM02420,MENA,Dubai,60,F,Standard,2020-11-02,Mobile App,Beauty
GM02421,Europe,Amsterdam,69,F,Standard,2022-07-13,In-Store,Fashion
GM02422,Central Asia,Bishkek,52,M,Standard,2022-09-07,Online,Food & Grocery
GM02423,North America,Toronto,51,Other,Premium,2022-06-16,Online,Sports
GM02424,MENA,Cairo,55,F,Standard,2023-07-09,Online,Beauty
GM02425,Europe,Berlin,71,M,Budget,2022-07-15,In-Store,Fashion
GM02426,Southeast Asia,Jakarta,22,F,Standard,2023-08-26,Online,Beauty
GM02427,Central Asia,Almaty,35,F,Budget,2020-12-09,Mobile App,Home & Garden
GM02428,Southeast Asia,Manila,33,F,Standard,2023-12-18,In-Store,Sports
GM02429,Europe,Amsterdam,25,F,Budget,2021-10-18,Online,Home & Garden
GM02430,Southeast Asia,Singapore,42,F,Standard,2020-09-17,Online,Home & Garden
GM02431,North America,Chicago,49,M,Premium,2023-10-17,Online,Sports
GM02432,North America,Chicago,43,F,Budget,2020-06-17,Online,Food & Grocery
GM02433,Southeast Asia,Manila,69,F,Budget,2021-10-21,In-Store,Home & Garden
GM02434,Europe,Warsaw,39,M,Standard,2020-07-18,In-Store,Fashion
GM02435,Southeast Asia,Manila,48,M,Standard,2023-11-09,Mobile App,Fashion
GM02436,MENA,Dubai,60,Other,Standard,2023-08-28,Online,Beauty
GM02437,MENA,Cairo,27,F,Standard,2021-08-04,Mobile App,Fashion
GM02438,Europe,Warsaw,29,F,Budget,2023-08-28,Online,Fashion
GM02439,MENA,Dubai,70,F,Premium,2021-07-19,Online,Beauty
GM02440,Europe,London,45,F,Budget,2021-01-29,In-Store,Electronics
GM02441,North America,Toronto,23,F,Standard,2020-12-16,Mobile App,Sports
GM02442,MENA,Cairo,37,F,Budget,2020-01-28,Online,Fashion
GM02443,North America,Toronto,22,M,Budget,2021-09-23,Mobile App,Beauty
GM02444,North America,New York,40,F,Standard,2023-03-02,Mobile App,Home & Garden
GM02445,MENA,Istanbul,26,F,Standard,2021-01-14,Mobile App,Home & Garden
GM02446,Europe,Paris,46,F,Budget,2021-06-11,Online,Food & Grocery
GM02447,Europe,Amsterdam,33,F,Standard,2023-08-03,Mobile App,Fashion
GM02448,Europe,London,71,F,Standard,2023-07-31,Mobile App,Sports
GM02449,Central Asia,Astana,63,M,Standard,2022-06-21,In-Store,Beauty
GM02450,Europe,London,39,M,Premium,2022-03-17,Mobile App,Food & Grocery
GM02451,Europe,Paris,25,M,Budget,2020-08-14,Call Center,Food & Grocery
GM02452,Southeast Asia,Bangkok,37,M,Premium,2023-12-21,In-Store,Beauty
GM02453,North America,Toronto,68,Other,Budget,2020-01-27,Online,Beauty
GM02454,Europe,Amsterdam,31,M,Standard,2023-09-17,In-Store,Beauty
GM02455,North America,Los Angeles,56,M,Standard,2023-02-14,Online,Beauty
GM02456,Europe,Amsterdam,54,F,Standard,2020-03-29,Online,Sports
GM02457,MENA,Istanbul,67,F,Standard,2021-09-10,In-Store,Beauty
GM02458,North America,Toronto,51,M,Standard,2020-05-01,Online,Sports
GM02459,MENA,Cairo,28,F,Standard,2022-05-15,In-Store,Sports
GM02460,MENA,Dubai,71,F,Standard,2020-02-02,Mobile App,Sports
GM02461,Southeast Asia,Manila,57,M,Budget,2021-08-25,In-Store,Home & Garden
GM02462,Southeast Asia,Singapore,50,M,Standard,2021-11-26,Mobile App,Electronics
GM02463,North America,Los Angeles,48,F,Standard,2022-06-06,Online,Food & Grocery
GM02464,North America,Chicago,71,F,Budget,2023-11-22,Mobile App,Fashion
GM02465,North America,New York,61,F,Premium,2021-06-08,Mobile App,Home & Garden
GM02466,Europe,London,51,M,Standard,2022-11-13,Online,Electronics
GM02467,MENA,Riyadh,67,M,Standard,2023-09-10,Online,Food & Grocery
GM02468,Central Asia,Tashkent,24,F,Standard,2020-02-03,Online,Home & Garden
GM02469,MENA,Cairo,66,M,Standard,2020-09-03,Mobile App,Food & Grocery
GM02470,MENA,Cairo,71,M,Standard,2022-11-08,Mobile App,Sports
GM02471,Europe,Amsterdam,40,F,Standard,2022-11-19,Online,Sports
GM02472,Southeast Asia,Bangkok,63,M,Standard,2020-02-18,In-Store,Beauty
GM02473,Southeast Asia,Manila,24,F,Budget,2022-06-30,Online,Sports
GM02474,North America,Los Angeles,71,F,Standard,2020-06-28,In-Store,Home & Garden
GM02475,MENA,Istanbul,42,M,Standard,2023-10-25,Call Center,Food & Grocery
GM02476,Southeast Asia,Singapore,20,F,Premium,2022-01-07,Online,Fashion
GM02477,Europe,Amsterdam,55,M,Budget,2023-11-19,Mobile App,Food & Grocery
GM02478,North America,Chicago,37,F,Standard,2021-08-12,Mobile App,Sports
GM02479,Europe,Paris,51,M,Standard,2021-05-10,Call Center,Food & Grocery
GM02480,North America,New York,66,M,Budget,2021-03-06,Online,Electronics
GM02481,Europe,Paris,61,F,Standard,2023-05-15,Online,Food & Grocery
GM02482,Southeast Asia,Singapore,61,M,Standard,2022-11-24,Online,Home & Garden
GM02483,Southeast Asia,Singapore,47,F,Standard,2023-12-07,Mobile App,Electronics
GM02484,Europe,London,34,M,Premium,2020-12-29,In-Store,Beauty
GM02485,MENA,Cairo,27,M,Budget,2020-11-05,Online,Beauty
GM02486,Southeast Asia,Singapore,52,F,Premium,2022-09-08,Mobile App,Food & Grocery
GM02487,MENA,Riyadh,37,M,Standard,2023-07-26,Online,Fashion
GM02488,Southeast Asia,Bangkok,35,M,Premium,2023-03-21,Online,Home & Garden
GM02489,North America,Toronto,62,F,Budget,2020-08-14,In-Store,Fashion
GM02490,MENA,Riyadh,61,F,Premium,2023-06-20,Online,Electronics
GM02491,Europe,Paris,44,F,Standard,2020-01-10,Online,Fashion
GM02492,Europe,Warsaw,66,Other,Standard,2023-11-16,Online,Electronics
GM02493,North America,Chicago,53,M,Standard,2020-02-17,Mobile App,Fashion
GM02494,MENA,Istanbul,40,F,Standard,2020-07-22,Mobile App,Beauty
GM02495,MENA,Riyadh,49,M,Standard,2022-09-15,In-Store,Home & Garden
GM02496,MENA,Istanbul,27,F,Standard,2022-06-12,Mobile App,Fashion
GM02497,North America,Toronto,28,M,Standard,2020-06-05,In-Store,Food & Grocery
GM02498,Southeast Asia,Bangkok,55,Other,Standard,2022-05-04,Online,Electronics
GM02499,Southeast Asia,Manila,23,F,Standard,2020-01-26,Mobile App,Food & Grocery
GM02500,MENA,Istanbul,58,F,Standard,2021-02-24,In-Store,Home & Garden
GM02501,North America,New York,64,F,Budget,2022-01-30,In-Store,Food & Grocery
GM02502,North America,Toronto,51,F,Standard,2022-02-12,In-Store,Beauty
GM02503,North America,Chicago,53,F,Premium,2020-09-20,In-Store,Beauty
GM02504,Southeast Asia,Manila,54,M,Standard,2021-08-10,Online,Sports
GM02505,Europe,Amsterdam,34,M,Budget,2022-08-15,Mobile App,Home & Garden
GM02506,Central Asia,Astana,57,M,Premium,2021-04-14,Online,Fashion
GM02507,Southeast Asia,Bangkok,57,M,Standard,2020-09-10,Mobile App,Beauty
GM02508,MENA,Riyadh,71,F,Standard,2023-03-16,Online,Fashion
GM02509,North America,Los Angeles,29,F,Premium,2023-09-11,Online,Fashion
GM02510,Southeast Asia,Singapore,38,F,Budget,2023-09-23,In-Store,Electronics
GM02511,Central Asia,Astana,57,Other,Standard,2022-01-09,Online,Food & Grocery
GM02512,Southeast Asia,Bangkok,36,F,Standard,2020-04-27,Mobile App,Fashion
GM02513,MENA,Cairo,20,M,Budget,2023-04-03,In-Store,Sports
GM02514,MENA,Cairo,35,M,Standard,2021-07-03,In-Store,Home & Garden
GM02515,North America,Toronto,70,M,Budget,2022-06-29,Online,Home & Garden
GM02516,Southeast Asia,Manila,68,M,Standard,2022-05-19,Online,Electronics
GM02517,Central Asia,Astana,36,F,Standard,2022-03-18,Online,Sports
GM02518,MENA,Cairo,64,F,Budget,2022-03-31,In-Store,Food & Grocery
GM02519,North America,Chicago,23,F,Premium,2023-05-06,In-Store,Sports
GM02520,North America,Los Angeles,33,F,Budget,2023-10-29,In-Store,Home & Garden
GM02521,North America,Chicago,25,F,Standard,2021-07-17,Call Center,Sports
GM02522,Europe,Warsaw,65,M,Premium,2023-02-26,In-Store,Food & Grocery
GM02523,Europe,Amsterdam,35,F,Standard,2021-02-17,Mobile App,Beauty
GM02524,Europe,Warsaw,69,M,Premium,2023-11-04,Online,Fashion
GM02525,North America,New York,65,M,Standard,2022-05-29,Online,Fashion
GM02526,Europe,Paris,60,M,Standard,2022-09-19,Online,Home & Garden
GM02527,Europe,Paris,56,F,Budget,2020-01-01,Online,Home & Garden
GM02528,Southeast Asia,Manila,66,M,Premium,2020-06-15,In-Store,Food & Grocery
GM02529,Central Asia,Almaty,66,M,Standard,2020-01-16,In-Store,Sports
GM02530,Southeast Asia,Jakarta,29,F,Standard,2021-10-18,In-Store,Food & Grocery
GM02531,North America,New York,62,F,Standard,2020-04-21,Mobile App,Electronics
GM02532,North America,Toronto,27,M,Standard,2023-10-23,Call Center,Home & Garden
GM02533,Europe,Paris,24,M,Standard,2023-01-30,Mobile App,Home & Garden
GM02534,Central Asia,Astana,63,F,Budget,2021-08-16,Online,Home & Garden
GM02535,North America,Toronto,18,M,Budget,2023-11-30,Online,Food & Grocery
GM02536,North America,Los Angeles,66,F,Premium,2021-05-21,Online,Food & Grocery
GM02537,North America,New York,53,F,Standard,2021-11-01,Online,Sports
GM02538,Europe,Berlin,38,M,Standard,2022-11-29,In-Store,Beauty
GM02539,North America,Los Angeles,54,M,Standard,2023-11-05,In-Store,Home & Garden
GM02540,North America,Toronto,69,M,Premium,2022-01-28,Online,Beauty
GM02541,North America,Chicago,41,M,Standard,2021-05-11,Mobile App,Food & Grocery
GM02542,North America,Chicago,42,M,Standard,2022-08-22,Mobile App,Sports
GM02543,North America,Toronto,24,F,Standard,2020-10-07,Online,Food & Grocery
GM02544,North America,Chicago,59,M,Budget,2020-12-16,Online,Electronics
GM02545,Central Asia,Bishkek,34,F,Standard,2020-11-29,Mobile App,Fashion
GM02546,MENA,Riyadh,46,F,Premium,2022-01-30,In-Store,Fashion
GM02547,Central Asia,Bishkek,47,M,Premium,2023-07-30,Online,Food & Grocery
GM02548,MENA,Riyadh,24,M,Budget,2021-12-28,Online,Fashion
GM02549,MENA,Riyadh,50,M,Budget,2023-09-04,Online,Fashion
GM02550,Central Asia,Bishkek,24,M,Standard,2022-04-02,Online,Sports
GM02551,Europe,Paris,41,F,Standard,2023-12-08,Mobile App,Fashion
GM02552,Central Asia,Almaty,28,M,Budget,2020-01-14,Online,Sports
GM02553,North America,Toronto,26,F,Standard,2022-12-15,Online,Electronics
GM02554,Southeast Asia,Jakarta,29,M,Budget,2023-11-27,Online,Home & Garden
GM02555,Central Asia,Bishkek,52,M,Budget,2020-12-07,Mobile App,Home & Garden
GM02556,Southeast Asia,Singapore,21,F,Standard,2020-07-17,Online,Home & Garden
GM02557,MENA,Cairo,53,F,Standard,2021-11-08,Online,Sports
GM02558,Europe,London,45,M,Premium,2023-08-08,In-Store,Sports
GM02559,Central Asia,Bishkek,30,M,Standard,2021-10-19,In-Store,Sports
GM02560,MENA,Riyadh,40,F,Budget,2024-01-04,Online,Electronics
GM02561,North America,Toronto,36,M,Budget,2020-03-18,Online,Beauty
GM02562,North America,Chicago,59,M,Standard,2020-04-21,Mobile App,Sports
GM02563,Central Asia,Bishkek,54,F,Standard,2021-06-18,Call Center,Sports
GM02564,Central Asia,Bishkek,56,F,Premium,2023-10-30,Online,Home & Garden
GM02565,MENA,Istanbul,41,F,Premium,2023-02-13,Online,Food & Grocery
GM02566,Europe,Amsterdam,33,F,Standard,2023-03-11,Online,Fashion
GM02567,Europe,Amsterdam,50,F,Standard,2022-09-18,Mobile App,Fashion
GM02568,Europe,Amsterdam,29,F,Standard,2023-05-05,In-Store,Electronics
GM02569,North America,Toronto,51,F,Premium,2022-02-28,Mobile App,Fashion
GM02570,Southeast Asia,Singapore,24,F,Budget,2023-08-15,In-Store,Beauty
GM02571,MENA,Dubai,28,F,Standard,2023-01-04,Mobile App,Home & Garden
GM02572,Southeast Asia,Bangkok,48,M,Budget,2021-06-13,Mobile App,Electronics
GM02573,Europe,Paris,46,M,Standard,2020-04-09,Mobile App,Fashion
GM02574,MENA,Dubai,30,F,Premium,2022-08-30,In-Store,Fashion
GM02575,Europe,Paris,48,F,Budget,2024-01-31,Online,Food & Grocery
GM02576,North America,Toronto,19,M,Standard,2023-08-08,In-Store,Home & Garden
GM02577,Southeast Asia,Jakarta,56,F,Standard,2022-10-11,In-Store,Electronics
GM02578,North America,Toronto,32,M,Standard,2020-05-04,In-Store,Home & Garden
GM02579,Europe,Amsterdam,28,F,Premium,2022-10-11,Online,Electronics
GM02580,North America,Chicago,51,F,Standard,2021-06-02,In-Store,Fashion
GM02581,Europe,Warsaw,56,F,Budget,2020-01-23,In-Store,Home & Garden
GM02582,Southeast Asia,Singapore,21,M,Premium,2020-06-10,In-Store,Home & Garden
GM02583,MENA,Dubai,28,F,Standard,2021-09-20,Online,Beauty
GM02584,MENA,Cairo,46,M,Budget,2021-05-20,In-Store,Food & Grocery
GM02585,North America,Los Angeles,19,M,Standard,2022-05-31,Online,Home & Garden
GM02586,North America,New York,33,M,Standard,2022-11-10,Mobile App,Electronics
GM02587,Central Asia,Bishkek,56,F,Standard,2024-01-27,In-Store,Beauty
GM02588,North America,Toronto,30,M,Standard,2021-04-27,Online,Home & Garden
GM02589,Europe,Amsterdam,54,M,Standard,2020-11-04,Online,Home & Garden
GM02590,North America,New York,34,F,Standard,2022-05-23,In-Store,Beauty
GM02591,North America,Toronto,38,F,Premium,2020-07-21,Online,Fashion
GM02592,North America,Los Angeles,61,F,Standard,2023-12-10,Call Center,Home & Garden
GM02593,North America,New York,36,F,Standard,2021-10-01,In-Store,Sports
GM02594,MENA,Istanbul,24,M,Standard,2020-05-21,Online,Food & Grocery
GM02595,Europe,Paris,55,F,Standard,2022-09-30,In-Store,Fashion
GM02596,North America,Los Angeles,25,F,Standard,2021-09-06,Online,Home & Garden
GM02597,Europe,London,30,M,Premium,2020-04-16,Mobile App,Fashion
GM02598,MENA,Istanbul,54,M,Budget,2021-06-12,Online,Electronics
GM02599,Europe,London,19,M,Standard,2021-07-29,Call Center,Fashion
GM02600,Europe,Berlin,58,M,Standard,2022-08-26,In-Store,Beauty
GM02601,North America,Toronto,28,F,Premium,2021-11-18,Mobile App,Home & Garden
GM02602,Central Asia,Tashkent,41,F,Premium,2020-10-17,Online,Fashion
GM02603,North America,Chicago,23,F,Standard,2022-03-15,Online,Sports
GM02604,Europe,Berlin,43,F,Budget,2023-08-27,Mobile App,Electronics
GM02605,Central Asia,Almaty,24,M,Budget,2021-10-29,In-Store,Electronics
GM02606,MENA,Riyadh,56,F,Budget,2021-01-19,Online,Fashion
GM02607,Central Asia,Almaty,36,M,Budget,2022-12-12,Online,Beauty
GM02608,Europe,London,23,Other,Budget,2023-04-21,Online,Electronics
GM02609,North America,Los Angeles,60,M,Standard,2023-10-24,In-Store,Fashion
GM02610,Central Asia,Tashkent,46,F,Standard,2021-12-01,Online,Fashion
GM02611,North America,Toronto,60,M,Budget,2020-01-13,Online,Electronics
GM02612,Central Asia,Tashkent,56,M,Standard,2022-08-17,Online,Fashion
GM02613,Europe,Paris,19,M,Standard,2020-06-08,In-Store,Fashion
GM02614,North America,Los Angeles,36,F,Standard,2023-07-31,Online,Food & Grocery
GM02615,Europe,Warsaw,21,F,Standard,2021-07-18,Call Center,Sports
GM02616,Central Asia,Tashkent,23,M,Standard,2023-08-03,Online,Fashion
GM02617,Europe,Warsaw,66,F,Premium,2020-01-08,Mobile App,Food & Grocery
GM02618,Europe,London,54,F,Standard,2020-03-12,In-Store,Food & Grocery
GM02619,North America,Toronto,45,F,Budget,2022-06-10,Online,Fashion
GM02620,Europe,Amsterdam,47,F,Standard,2020-04-07,Online,Beauty
GM02621,North America,New York,24,M,Budget,2020-03-27,In-Store,Electronics
GM02622,Southeast Asia,Jakarta,26,M,Premium,2020-04-10,In-Store,Food & Grocery
GM02623,MENA,Riyadh,42,F,Premium,2020-10-07,In-Store,Food & Grocery
GM02624,Southeast Asia,Bangkok,50,F,Standard,2022-06-01,Online,Beauty
GM02625,MENA,Riyadh,18,Other,Standard,2023-08-05,Mobile App,Home & Garden
GM02626,Southeast Asia,Bangkok,68,F,Standard,2022-01-18,Call Center,Beauty
GM02627,Central Asia,Tashkent,23,M,Budget,2020-07-14,In-Store,Home & Garden
GM02628,North America,Toronto,35,F,Budget,2021-01-25,In-Store,Home & Garden
GM02629,MENA,Istanbul,27,M,Budget,2021-08-31,In-Store,Beauty
GM02630,MENA,Istanbul,45,Other,Standard,2021-03-25,Online,Sports
GM02631,North America,Toronto,28,M,Standard,2023-10-23,Online,Beauty
GM02632,North America,Los Angeles,50,F,Standard,2023-12-24,In-Store,Food & Grocery
GM02633,Central Asia,Bishkek,18,F,Premium,2023-01-24,Mobile App,Electronics
GM02634,Europe,Amsterdam,30,M,Standard,2023-07-08,Online,Beauty
GM02635,North America,Chicago,54,M,Standard,2020-04-30,In-Store,Sports
GM02636,North America,New York,37,F,Standard,2023-10-21,Mobile App,Beauty
GM02637,Southeast Asia,Singapore,18,F,Premium,2020-11-27,Online,Sports
GM02638,North America,Chicago,69,M,Premium,2022-12-11,Online,Electronics
GM02639,Southeast Asia,Jakarta,20,F,Standard,2023-11-20,Mobile App,Fashion
GM02640,North America,Los Angeles,35,F,Standard,2020-11-13,Online,Sports
GM02641,Europe,Amsterdam,58,M,Standard,2021-11-05,Online,Sports
