review_id,customer_id,transaction_id,region,category,rating,review_text,sentiment_label,review_date
REV0001447,GM02525,TXN0029617,North America,Electronics,4,Customer service was incredibly helpful and responsive.,Positive,2022-04-07
REV0001448,GM03091,TXN0036276,MENA,Food & Grocery,5,Great value for money. Highly recommend to everyone.,Positive,2023-03-13
REV0001449,GM04191,TXN0048735,North America,Electronics,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-11-01
REV0001450,GM00320,TXN0003954,Europe,Food & Grocery,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-09-22
REV0001451,GM00051,TXN0000673,Southeast Asia,Electronics,5,The product quality is outstanding and durable.,Positive,2022-07-02
REV0001452,GM01521,TXN0017798,Central Asia,Beauty,4,The product quality is outstanding and durable.,Positive,2023-11-22
REV0001453,GM03847,TXN0044827,Southeast Asia,Food & Grocery,4,Great value for money. Highly recommend to everyone.,Positive,2023-06-17
REV0001454,GM00930,TXN0011070,Europe,Sports,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-05-25
REV0001455,GM00960,TXN0011374,North America,Fashion,4,Super happy with my purchase. Fits perfectly.,Positive,2023-03-14
REV0001456,GM03744,TXN0043798,Central Asia,Beauty,3,Decent product. Does what it says. Nothing special.,Neutral,2022-03-17
REV0001457,GM01946,TXN0022580,MENA,Food & Grocery,4,Great value for money. Highly recommend to everyone.,Positive,2022-05-12
REV0001458,GM04668,TXN0054217,North America,Beauty,3,Average quality. Okay for the price.,Neutral,2023-04-30
REV0001459,GM02972,TXN0034874,Europe,Sports,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-01-04
REV0001460,GM02455,TXN0028818,North America,Beauty,3,Average quality. Okay for the price.,Neutral,2023-02-27
REV0001461,GM02775,TXN0032429,MENA,Food & Grocery,4,The product quality is outstanding and durable.,Positive,2022-03-24
REV0001462,GM03401,TXN0039815,Central Asia,Food & Grocery,3,"Not bad, not great. Expected better for the price.",Neutral,2023-05-18
REV0001463,GM04405,TXN0051216,Southeast Asia,Fashion,5,Super happy with my purchase. Fits perfectly.,Positive,2023-03-10
REV0001464,GM04588,TXN0053221,Europe,Sports,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-10-11
REV0001465,GM04200,TXN0048833,North America,Beauty,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-09-23
REV0001466,GM03627,TXN0042313,Central Asia,Food & Grocery,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-09-23
REV0001467,GM00086,TXN0001054,Europe,Home & Garden,3,Decent product. Does what it says. Nothing special.,Neutral,2023-01-28
REV0001468,GM01316,TXN0015470,North America,Electronics,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-09-18
REV0001469,GM03379,TXN0039507,Central Asia,Food & Grocery,5,Customer service was incredibly helpful and responsive.,Positive,2023-01-30
REV0001470,GM00534,TXN0006320,North America,Electronics,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-05-30
REV0001471,GM04975,TXN0058001,Europe,Beauty,1,Very disappointed. The product broke after one week.,Negative,2022-04-04
REV0001472,GM00920,TXN0010951,Europe,Sports,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-07-17
REV0001473,GM01755,TXN0020377,Southeast Asia,Home & Garden,3,Average quality. Okay for the price.,Neutral,2023-05-15
REV0001474,GM02638,TXN0030862,North America,Beauty,5,Fast delivery and excellent quality. Will buy again.,Positive,2024-01-21
REV0001475,GM01435,TXN0016823,Europe,Fashion,4,Customer service was incredibly helpful and responsive.,Positive,2022-11-17
REV0001476,GM03358,TXN0039259,MENA,Sports,3,"Not bad, not great. Expected better for the price.",Neutral,2022-11-27
REV0001477,GM04223,TXN0049078,Southeast Asia,Electronics,3,Average quality. Okay for the price.,Neutral,2023-03-27
REV0001478,GM04776,TXN0055497,North America,Beauty,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-04-11
REV0001479,GM04447,TXN0051595,Europe,Food & Grocery,5,Great value for money. Highly recommend to everyone.,Positive,2023-06-01
REV0001480,GM03141,TXN0036831,MENA,Food & Grocery,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-12-29
REV0001481,GM01451,TXN0017081,MENA,Home & Garden,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-12-03
REV0001482,GM02233,TXN0026272,Southeast Asia,Food & Grocery,3,Average quality. Okay for the price.,Neutral,2022-01-03
REV0001483,GM04720,TXN0054798,Southeast Asia,Electronics,5,The product quality is outstanding and durable.,Positive,2022-07-04
REV0001484,GM04703,TXN0054628,North America,Food & Grocery,4,Great value for money. Highly recommend to everyone.,Positive,2022-04-22
REV0001485,GM00607,TXN0007163,Europe,Sports,5,Great value for money. Highly recommend to everyone.,Positive,2022-10-19
REV0001486,GM03508,TXN0040943,MENA,Sports,1,Terrible customer service. Waited 3 weeks for a response.,Negative,2024-04-13
REV0001487,GM00526,TXN0006235,MENA,Fashion,2,Not as described. Poor quality material. Returning it.,Negative,2022-08-27
REV0001488,GM03921,TXN0045696,Southeast Asia,Beauty,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-10-13
REV0001489,GM01590,TXN0018601,North America,Home & Garden,5,Absolutely love this product! Exceeded my expectations.,Positive,2023-03-20
REV0001490,GM04515,TXN0052361,North America,Electronics,4,The product quality is outstanding and durable.,Positive,2024-01-06
REV0001491,GM00863,TXN0010241,MENA,Fashion,3,Works fine. Packaging could be improved.,Neutral,2023-02-19
REV0001492,GM00860,TXN0010198,Central Asia,Beauty,5,Absolutely love this product! Exceeded my expectations.,Positive,2023-11-27
REV0001493,GM01154,TXN0013543,North America,Home & Garden,5,Great value for money. Highly recommend to everyone.,Positive,2022-08-01
REV0001494,GM00888,TXN0010566,Europe,Home & Garden,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-06-24
REV0001495,GM04697,TXN0054578,MENA,Electronics,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-06-28
REV0001496,GM02148,TXN0025142,Europe,Fashion,3,"Not bad, not great. Expected better for the price.",Neutral,2022-05-25
REV0001497,GM01993,TXN0023210,North America,Electronics,1,Delivery was extremely late and packaging was damaged.,Negative,2022-10-24
REV0001498,GM02962,TXN0034775,Europe,Food & Grocery,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-04-24
REV0001499,GM03399,TXN0039770,Europe,Fashion,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-05-13
REV0001500,GM02437,TXN0028609,MENA,Beauty,5,Super happy with my purchase. Fits perfectly.,Positive,2022-01-06
REV0001501,GM03376,TXN0039469,North America,Home & Garden,5,Great value for money. Highly recommend to everyone.,Positive,2022-05-21
REV0001502,GM02821,TXN0033010,Southeast Asia,Electronics,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-01-14
REV0001503,GM00336,TXN0004145,Central Asia,Sports,4,Great value for money. Highly recommend to everyone.,Positive,2023-09-27
REV0001504,GM00219,TXN0002711,North America,Sports,1,Would not recommend. Waste of money.,Negative,2022-06-30
REV0001505,GM03910,TXN0045578,Europe,Home & Garden,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-08-21
REV0001506,GM00059,TXN0000755,Central Asia,Food & Grocery,2,Product stopped working after a few days. Very frustrating.,Negative,2022-02-23
REV0001507,GM01979,TXN0023031,Southeast Asia,Sports,4,Customer service was incredibly helpful and responsive.,Positive,2023-03-13
REV0001508,GM01491,TXN0017524,Europe,Food & Grocery,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-05-14
REV0001509,GM00746,TXN0008914,Southeast Asia,Electronics,5,Customer service was incredibly helpful and responsive.,Positive,2023-12-26
REV0001510,GM03518,TXN0041086,MENA,Fashion,5,Customer service was incredibly helpful and responsive.,Positive,2023-08-30
REV0001511,GM01099,TXN0013033,North America,Home & Garden,5,Super happy with my purchase. Fits perfectly.,Positive,2024-02-17
REV0001512,GM01491,TXN0017533,Europe,Fashion,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-10-30
REV0001513,GM04625,TXN0053681,Southeast Asia,Sports,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-06-06
REV0001514,GM02098,TXN0024348,North America,Beauty,3,"Not bad, not great. Expected better for the price.",Neutral,2022-08-22
REV0001515,GM00256,TXN0003143,North America,Beauty,4,Super happy with my purchase. Fits perfectly.,Positive,2022-12-31
REV0001516,GM02403,TXN0028250,MENA,Fashion,5,Customer service was incredibly helpful and responsive.,Positive,2023-10-24
REV0001517,GM00015,TXN0000183,Europe,Electronics,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-02-08
REV0001518,GM03480,TXN0040663,MENA,Electronics,4,Super happy with my purchase. Fits perfectly.,Positive,2023-05-26
REV0001519,GM04441,TXN0051549,Southeast Asia,Home & Garden,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-01-16
REV0001520,GM01240,TXN0014555,Europe,Fashion,1,Would not recommend. Waste of money.,Negative,2024-01-15
REV0001521,GM00129,TXN0001485,Central Asia,Home & Garden,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-06-12
REV0001522,GM02564,TXN0030044,Central Asia,Beauty,3,"Not bad, not great. Expected better for the price.",Neutral,2022-07-15
REV0001523,GM03474,TXN0040565,North America,Home & Garden,4,Great value for money. Highly recommend to everyone.,Positive,2023-07-17
REV0001524,GM03987,TXN0046460,Central Asia,Food & Grocery,3,Decent product. Does what it says. Nothing special.,Neutral,2024-02-02
REV0001525,GM04557,TXN0052858,North America,Beauty,3,"Not bad, not great. Expected better for the price.",Neutral,2022-09-27
REV0001526,GM01186,TXN0013967,Southeast Asia,Sports,1,Product stopped working after a few days. Very frustrating.,Negative,2024-03-08
REV0001527,GM00208,TXN0002528,North America,Food & Grocery,5,Super happy with my purchase. Fits perfectly.,Positive,2023-08-23
REV0001528,GM01611,TXN0018894,Southeast Asia,Electronics,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-07-15
REV0001529,GM03936,TXN0045842,MENA,Home & Garden,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-01-19
REV0001530,GM02571,TXN0030128,MENA,Food & Grocery,4,Great value for money. Highly recommend to everyone.,Positive,2024-02-24
REV0001531,GM04108,TXN0047869,Central Asia,Beauty,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-07-12
REV0001532,GM03906,TXN0045524,MENA,Electronics,4,Customer service was incredibly helpful and responsive.,Positive,2022-09-04
REV0001533,GM00683,TXN0008172,Europe,Fashion,5,Fast delivery and excellent quality. Will buy again.,Positive,2024-02-08
REV0001534,GM01746,TXN0020280,MENA,Electronics,4,Customer service was incredibly helpful and responsive.,Positive,2022-06-18
REV0001535,GM02371,TXN0027823,North America,Electronics,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-08-28
REV0001536,GM02396,TXN0028136,Europe,Electronics,4,Customer service was incredibly helpful and responsive.,Positive,2023-09-06
REV0001537,GM04198,TXN0048813,Europe,Fashion,3,Decent product. Does what it says. Nothing special.,Neutral,2023-01-19
REV0001538,GM02205,TXN0025873,North America,Home & Garden,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-07-17
REV0001539,GM00383,TXN0004773,North America,Electronics,2,Very disappointed. The product broke after one week.,Negative,2023-06-07
REV0001540,GM00447,TXN0005439,Southeast Asia,Food & Grocery,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-08-19
REV0001541,GM00024,TXN0000281,Europe,Fashion,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-11-12
REV0001542,GM00199,TXN0002400,Southeast Asia,Beauty,5,The product quality is outstanding and durable.,Positive,2023-08-04
REV0001543,GM04260,TXN0049534,MENA,Fashion,5,Super happy with my purchase. Fits perfectly.,Positive,2022-05-08
REV0001544,GM00830,TXN0009878,MENA,Food & Grocery,4,Customer service was incredibly helpful and responsive.,Positive,2022-07-04
REV0001545,GM04696,TXN0054553,Southeast Asia,Home & Garden,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-11-19
REV0001546,GM03277,TXN0038277,North America,Home & Garden,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-01-06
REV0001547,GM01162,TXN0013658,Europe,Electronics,5,Customer service was incredibly helpful and responsive.,Positive,2024-05-18
REV0001548,GM03205,TXN0037519,North America,Fashion,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-05-04
REV0001549,GM03377,TXN0039498,North America,Sports,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-04-21
REV0001550,GM02826,TXN0033033,North America,Sports,4,Super happy with my purchase. Fits perfectly.,Positive,2022-02-08
REV0001551,GM00932,TXN0011089,North America,Sports,3,Decent product. Does what it says. Nothing special.,Neutral,2024-01-05
REV0001552,GM00534,TXN0006316,North America,Food & Grocery,2,Delivery was extremely late and packaging was damaged.,Negative,2022-02-23
REV0001553,GM01564,TXN0018353,Europe,Food & Grocery,1,Delivery was extremely late and packaging was damaged.,Negative,2023-02-22
REV0001554,GM00436,TXN0005254,North America,Food & Grocery,1,Terrible customer service. Waited 3 weeks for a response.,Negative,2022-08-08
REV0001555,GM02279,TXN0026783,North America,Beauty,3,Decent product. Does what it says. Nothing special.,Neutral,2023-07-20
REV0001556,GM03399,TXN0039782,Europe,Sports,4,Customer service was incredibly helpful and responsive.,Positive,2023-04-26
REV0001557,GM02925,TXN0034273,MENA,Fashion,5,Super happy with my purchase. Fits perfectly.,Positive,2022-04-09
REV0001558,GM04350,TXN0050439,North America,Home & Garden,5,Absolutely love this product! Exceeded my expectations.,Positive,2023-10-02
REV0001559,GM02350,TXN0027546,Central Asia,Fashion,4,The product quality is outstanding and durable.,Positive,2023-09-12
REV0001560,GM02144,TXN0025063,Europe,Food & Grocery,3,"Not bad, not great. Expected better for the price.",Neutral,2024-03-25
REV0001561,GM04585,TXN0053191,North America,Home & Garden,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-12-30
REV0001562,GM00475,TXN0005762,MENA,Food & Grocery,3,Average quality. Okay for the price.,Neutral,2023-01-22
REV0001563,GM00721,TXN0008597,Southeast Asia,Sports,4,Great value for money. Highly recommend to everyone.,Positive,2022-02-03
REV0001564,GM01656,TXN0019288,Southeast Asia,Beauty,1,Not as described. Poor quality material. Returning it.,Negative,2022-04-01
REV0001565,GM04771,TXN0055404,Central Asia,Electronics,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-03-16
REV0001566,GM00778,TXN0009289,North America,Sports,5,The product quality is outstanding and durable.,Positive,2022-10-02
REV0001567,GM03273,TXN0038229,North America,Sports,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-04-28
REV0001568,GM02730,TXN0031854,MENA,Food & Grocery,3,Decent product. Does what it says. Nothing special.,Neutral,2022-11-02
REV0001569,GM01042,TXN0012323,North America,Food & Grocery,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-10-25
REV0001570,GM02980,TXN0034989,Southeast Asia,Beauty,5,The product quality is outstanding and durable.,Positive,2023-12-02
REV0001571,GM04104,TXN0047812,Europe,Electronics,4,Great value for money. Highly recommend to everyone.,Positive,2022-07-21
REV0001572,GM02385,TXN0027994,Europe,Electronics,1,Terrible customer service. Waited 3 weeks for a response.,Negative,2022-04-16
REV0001573,GM02054,TXN0023913,Southeast Asia,Fashion,2,Product stopped working after a few days. Very frustrating.,Negative,2022-12-13
REV0001574,GM04202,TXN0048859,Europe,Beauty,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-04-04
REV0001575,GM01186,TXN0013964,Southeast Asia,Home & Garden,3,Works fine. Packaging could be improved.,Neutral,2024-04-24
REV0001576,GM02891,TXN0033818,Europe,Fashion,5,The product quality is outstanding and durable.,Positive,2024-04-09
REV0001577,GM03724,TXN0043575,Europe,Fashion,5,Customer service was incredibly helpful and responsive.,Positive,2022-08-09
REV0001578,GM01745,TXN0020256,MENA,Beauty,5,Absolutely love this product! Exceeded my expectations.,Positive,2024-04-25
REV0001579,GM02978,TXN0034964,Central Asia,Sports,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-04-13
REV0001580,GM03091,TXN0036267,MENA,Fashion,1,Delivery was extremely late and packaging was damaged.,Negative,2023-08-30
REV0001581,GM04981,TXN0058058,Southeast Asia,Beauty,3,Average quality. Okay for the price.,Neutral,2023-12-19
REV0001582,GM04865,TXN0056623,Europe,Home & Garden,3,"Not bad, not great. Expected better for the price.",Neutral,2022-03-04
REV0001583,GM04351,TXN0050458,North America,Sports,2,Terrible customer service. Waited 3 weeks for a response.,Negative,2023-11-24
REV0001584,GM04799,TXN0055814,Europe,Home & Garden,5,Super happy with my purchase. Fits perfectly.,Positive,2022-11-12
REV0001585,GM03983,TXN0046397,Europe,Food & Grocery,2,Not as described. Poor quality material. Returning it.,Negative,2023-11-19
REV0001586,GM00263,TXN0003243,Europe,Fashion,4,The product quality is outstanding and durable.,Positive,2024-04-18
REV0001587,GM00331,TXN0004092,Europe,Electronics,3,"Not bad, not great. Expected better for the price.",Neutral,2022-05-13
REV0001588,GM00441,TXN0005360,Central Asia,Electronics,4,The product quality is outstanding and durable.,Positive,2023-06-04
REV0001589,GM04991,TXN0058166,Southeast Asia,Fashion,2,Product stopped working after a few days. Very frustrating.,Negative,2023-10-22
REV0001590,GM01625,TXN0019008,Europe,Home & Garden,2,Very disappointed. The product broke after one week.,Negative,2022-08-29
REV0001591,GM03455,TXN0040342,Southeast Asia,Food & Grocery,4,Super happy with my purchase. Fits perfectly.,Positive,2024-05-19
REV0001592,GM00819,TXN0009791,Central Asia,Electronics,4,The product quality is outstanding and durable.,Positive,2024-02-19
REV0001593,GM04943,TXN0057531,North America,Electronics,3,Decent product. Does what it says. Nothing special.,Neutral,2023-01-05
REV0001594,GM00390,TXN0004806,North America,Fashion,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-01-29
REV0001595,GM00789,TXN0009399,MENA,Fashion,5,The product quality is outstanding and durable.,Positive,2022-01-16
REV0001596,GM00711,TXN0008501,North America,Sports,4,Great value for money. Highly recommend to everyone.,Positive,2022-11-15
REV0001597,GM02144,TXN0025058,Europe,Electronics,1,Would not recommend. Waste of money.,Negative,2022-12-04
REV0001598,GM02256,TXN0026498,North America,Home & Garden,3,Decent product. Does what it says. Nothing special.,Neutral,2023-12-19
REV0001599,GM04643,TXN0053958,Southeast Asia,Food & Grocery,3,It arrived on time. Product is acceptable.,Neutral,2024-05-05
REV0001600,GM00146,TXN0001711,Central Asia,Sports,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-11-27
REV0001601,GM03846,TXN0044784,North America,Beauty,1,Not as described. Poor quality material. Returning it.,Negative,2024-04-14
REV0001602,GM00246,TXN0003026,Southeast Asia,Food & Grocery,3,Works fine. Packaging could be improved.,Neutral,2022-07-02
REV0001603,GM02684,TXN0031425,MENA,Home & Garden,3,Works fine. Packaging could be improved.,Neutral,2023-07-01
REV0001604,GM02240,TXN0026352,Europe,Food & Grocery,5,Customer service was incredibly helpful and responsive.,Positive,2023-12-13
REV0001605,GM00092,TXN0001098,North America,Electronics,4,Super happy with my purchase. Fits perfectly.,Positive,2022-04-29
REV0001606,GM02506,TXN0029387,Central Asia,Sports,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-08-01
REV0001607,GM03872,TXN0045113,Europe,Sports,5,Super happy with my purchase. Fits perfectly.,Positive,2023-05-29
REV0001608,GM04954,TXN0057717,North America,Fashion,3,Decent product. Does what it says. Nothing special.,Neutral,2022-05-03
REV0001609,GM03279,TXN0038320,Europe,Electronics,5,Customer service was incredibly helpful and responsive.,Positive,2022-08-14
REV0001610,GM03997,TXN0046576,Europe,Home & Garden,5,Great value for money. Highly recommend to everyone.,Positive,2022-02-20
REV0001611,GM04935,TXN0057446,MENA,Home & Garden,3,Decent product. Does what it says. Nothing special.,Neutral,2023-04-03
REV0001612,GM00720,TXN0008582,North America,Food & Grocery,4,Customer service was incredibly helpful and responsive.,Positive,2024-03-01
REV0001613,GM00548,TXN0006482,North America,Food & Grocery,5,The product quality is outstanding and durable.,Positive,2023-05-18
REV0001614,GM04316,TXN0050115,Europe,Beauty,4,Great value for money. Highly recommend to everyone.,Positive,2023-11-07
REV0001615,GM00777,TXN0009271,Europe,Sports,5,Absolutely love this product! Exceeded my expectations.,Positive,2024-04-04
REV0001616,GM02220,TXN0026065,Central Asia,Fashion,1,Very disappointed. The product broke after one week.,Negative,2024-01-21
REV0001617,GM04478,TXN0051910,Europe,Food & Grocery,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-03-05
REV0001618,GM04965,TXN0057882,MENA,Beauty,4,Great value for money. Highly recommend to everyone.,Positive,2023-10-18
REV0001619,GM00557,TXN0006602,Europe,Sports,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-11-02
REV0001620,GM02953,TXN0034660,North America,Home & Garden,4,Customer service was incredibly helpful and responsive.,Positive,2023-05-23
REV0001621,GM03354,TXN0039193,MENA,Home & Garden,3,Decent product. Does what it says. Nothing special.,Neutral,2023-07-23
REV0001622,GM03608,TXN0042116,Europe,Beauty,3,It arrived on time. Product is acceptable.,Neutral,2024-02-29
REV0001623,GM02034,TXN0023678,Southeast Asia,Food & Grocery,3,It arrived on time. Product is acceptable.,Neutral,2023-09-14
REV0001624,GM02889,TXN0033795,North America,Food & Grocery,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-02-12
REV0001625,GM01449,TXN0017027,Southeast Asia,Sports,4,The product quality is outstanding and durable.,Positive,2022-12-24
REV0001626,GM02022,TXN0023519,North America,Electronics,4,Customer service was incredibly helpful and responsive.,Positive,2022-11-04
REV0001627,GM01756,TXN0020384,North America,Beauty,4,The product quality is outstanding and durable.,Positive,2023-10-21
REV0001628,GM03115,TXN0036567,Europe,Food & Grocery,3,Decent product. Does what it says. Nothing special.,Neutral,2022-03-24
REV0001629,GM01941,TXN0022469,Central Asia,Food & Grocery,5,Customer service was incredibly helpful and responsive.,Positive,2022-02-03
REV0001630,GM00780,TXN0009314,North America,Sports,5,The product quality is outstanding and durable.,Positive,2023-11-25
REV0001631,GM00342,TXN0004265,MENA,Home & Garden,5,Super happy with my purchase. Fits perfectly.,Positive,2022-12-31
REV0001632,GM04775,TXN0055476,Europe,Home & Garden,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-03-21
REV0001633,GM02444,TXN0028692,North America,Beauty,4,Fast delivery and excellent quality. Will buy again.,Positive,2024-02-14
REV0001634,GM02012,TXN0023437,Central Asia,Food & Grocery,5,Great value for money. Highly recommend to everyone.,Positive,2022-05-12
REV0001635,GM04912,TXN0057167,North America,Beauty,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-07-20
REV0001636,GM03042,TXN0035709,Southeast Asia,Fashion,3,Works fine. Packaging could be improved.,Neutral,2024-05-31
REV0001637,GM04516,TXN0052385,MENA,Fashion,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-03-03
REV0001638,GM04486,TXN0051988,North America,Electronics,4,The product quality is outstanding and durable.,Positive,2023-03-07
REV0001639,GM02787,TXN0032516,Southeast Asia,Electronics,1,Delivery was extremely late and packaging was damaged.,Negative,2022-07-31
REV0001640,GM02914,TXN0034156,Southeast Asia,Fashion,4,The product quality is outstanding and durable.,Positive,2022-09-05
REV0001641,GM04554,TXN0052834,Southeast Asia,Food & Grocery,3,Works fine. Packaging could be improved.,Neutral,2024-03-03
REV0001642,GM01951,TXN0022686,Central Asia,Fashion,5,Super happy with my purchase. Fits perfectly.,Positive,2022-09-29
REV0001643,GM00777,TXN0009250,Europe,Food & Grocery,5,The product quality is outstanding and durable.,Positive,2022-04-09
REV0001644,GM03655,TXN0042699,Central Asia,Beauty,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-06-03
REV0001645,GM03990,TXN0046483,Southeast Asia,Sports,5,Super happy with my purchase. Fits perfectly.,Positive,2023-08-23
REV0001646,GM01428,TXN0016751,Southeast Asia,Sports,5,The product quality is outstanding and durable.,Positive,2022-12-15
REV0001647,GM03525,TXN0041165,Europe,Electronics,5,Super happy with my purchase. Fits perfectly.,Positive,2023-04-01
REV0001648,GM01020,TXN0012061,Central Asia,Sports,5,Fast delivery and excellent quality. Will buy again.,Positive,2024-02-18
REV0001649,GM02807,TXN0032752,North America,Fashion,1,Not as described. Poor quality material. Returning it.,Negative,2024-02-02
REV0001650,GM01686,TXN0019589,Southeast Asia,Fashion,4,Great value for money. Highly recommend to everyone.,Positive,2022-07-20
REV0001651,GM02495,TXN0029249,MENA,Fashion,5,Great value for money. Highly recommend to everyone.,Positive,2022-03-29
REV0001652,GM02989,TXN0035100,North America,Beauty,2,Would not recommend. Waste of money.,Negative,2022-11-07
REV0001653,GM01535,TXN0018000,MENA,Sports,4,The product quality is outstanding and durable.,Positive,2022-03-23
REV0001654,GM00307,TXN0003804,MENA,Food & Grocery,3,"Not bad, not great. Expected better for the price.",Neutral,2022-08-28
REV0001655,GM04601,TXN0053363,Europe,Electronics,3,It arrived on time. Product is acceptable.,Neutral,2022-12-05
REV0001656,GM03941,TXN0045905,North America,Fashion,2,Very disappointed. The product broke after one week.,Negative,2024-02-19
REV0001657,GM03997,TXN0046583,Europe,Sports,2,Very disappointed. The product broke after one week.,Negative,2022-09-15
REV0001658,GM04412,TXN0051303,Central Asia,Home & Garden,5,Great value for money. Highly recommend to everyone.,Positive,2023-03-16
REV0001659,GM02274,TXN0026703,North America,Fashion,5,Great value for money. Highly recommend to everyone.,Positive,2022-04-15
REV0001660,GM02813,TXN0032870,North America,Food & Grocery,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-05-16
REV0001661,GM02821,TXN0033000,Southeast Asia,Beauty,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-04-16
REV0001662,GM04496,TXN0052119,North America,Sports,5,Customer service was incredibly helpful and responsive.,Positive,2024-02-28
REV0001663,GM01063,TXN0012529,North America,Fashion,4,Customer service was incredibly helpful and responsive.,Positive,2023-09-18
REV0001664,GM02127,TXN0024802,North America,Food & Grocery,5,Super happy with my purchase. Fits perfectly.,Positive,2022-09-27
REV0001665,GM03539,TXN0041323,North America,Beauty,1,Very disappointed. The product broke after one week.,Negative,2024-05-04
REV0001666,GM00343,TXN0004270,Europe,Fashion,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-03-24
REV0001667,GM01248,TXN0014669,Central Asia,Home & Garden,5,The product quality is outstanding and durable.,Positive,2022-04-29
REV0001668,GM04103,TXN0047788,MENA,Home & Garden,3,Works fine. Packaging could be improved.,Neutral,2024-06-01
REV0001669,GM03020,TXN0035479,North America,Electronics,4,The product quality is outstanding and durable.,Positive,2022-10-22
REV0001670,GM02059,TXN0023976,North America,Beauty,5,Super happy with my purchase. Fits perfectly.,Positive,2023-10-30
REV0001671,GM04864,TXN0056600,Europe,Home & Garden,3,Works fine. Packaging could be improved.,Neutral,2024-03-23
REV0001672,GM03012,TXN0035391,Europe,Food & Grocery,5,Great value for money. Highly recommend to everyone.,Positive,2022-11-06
REV0001673,GM03887,TXN0045328,Southeast Asia,Food & Grocery,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-03-05
REV0001674,GM01453,TXN0017087,Southeast Asia,Home & Garden,5,Customer service was incredibly helpful and responsive.,Positive,2023-06-25
REV0001675,GM03383,TXN0039545,Central Asia,Food & Grocery,5,Great value for money. Highly recommend to everyone.,Positive,2024-03-24
REV0001676,GM02393,TXN0028123,MENA,Home & Garden,4,Super happy with my purchase. Fits perfectly.,Positive,2024-01-13
REV0001677,GM00860,TXN0010194,Central Asia,Fashion,4,The product quality is outstanding and durable.,Positive,2023-03-10
REV0001678,GM04497,TXN0052144,MENA,Sports,5,The product quality is outstanding and durable.,Positive,2024-01-01
REV0001679,GM03247,TXN0037989,MENA,Food & Grocery,5,Super happy with my purchase. Fits perfectly.,Positive,2023-01-31
